date,collected,site_id,hakai_id,depth,group,scientificName,AphiaID,orig_name,scientificName_accepted,trophicStatus,rank,kingdom,phylum,class,order,family,genus,lifeStage,identificationQualifier,identificationRemark,count
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Dictyochophyta,Ciliophrys infusionum,375958,Ciliophrys infusionum,Ciliophrys infusionum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Ciliophrys,NA,NA,NA,40
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Dictyochophyta,Dictyocha,157258,Dictyocha,Dictyocha,auto,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,200
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,120
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Dinoflagellata,Scrippsiella trochoidea,110172,Scrippsiella trochoidea,Scrippsiella acuminata,auto,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,80
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,40
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,8750
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Ebriidea,Ebria tripartita,118051,Ebria tripartita,Ebria tripartita,hetero,Species,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,NA,NA,NA,1200
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Kinetoplastidea,Metromonas simplex,118059,Metromonas simplex,Metromonas simplex,hetero,Species,Chromista,Cercozoa,Metromonadea,Metromonadea incertae sedis,NA,Metromonas,NA,NA,NA,8750
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Metazoa,Copepoda,1080,Copepoda,Copepoda,hetero,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,nauplii,Indet.,NA,200
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Metazoa,Copepoda,1080,Copepoda,Copepoda,hetero,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,copepodites,Indet.,NA,40
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Unknown_flagellate,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,455000
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Bacillariophyta,Biddulphiales,148965,Biddulphiales,Biddulphiales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,NA,Indet.,NA,8790
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Bacillariophyta,Pennales,1304629,Pennales,Pennales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,320
2020-06-04,2020-06-04T17:46:00Z,QU39,QPHY1354,5,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,3000
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Chaetoceros ceratosporus,149297,Chaetoceros ceratosporus,Chaetoceros ceratosporus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,41
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Chaetoceros cinctus,149622,Chaetoceros cinctus,Chaetoceros cinctus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,5699
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Chaetoceros decipiens,149126,Chaetoceros decipiens,Chaetoceros decipiens,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,615
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Corethron criophilum,149110,Corethron criophillum,Corethron criophilum,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Corethrales,Corethraceae,Corethron,NA,NA,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Cylindrotheca closterium,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,1148
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Dactyliosolen phuketensis,248064,Dactyliosolen phuketensis,Rhizosolenia phuketensis,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Pseudo-nitzschia delicatissima,149153,Pseudo-nitzschia delicatissima,Pseudo-nitzschia delicatissima,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Pseudo-nitzschia multiseries,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,656
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Pseudo-nitzschia seriata,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,574
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Thalassionema nitzschioides,149093,Thalassionema nitzschioides,Synedra nitzschioides f. nitzschioides,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,492
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Thalassiosira rotula,148942,Thalassiosira rotula,Thalassiosira rotula,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,NA,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Thalassiosira,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,574
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Chlorophyta-Prasinophyta,Pterosperma,160595,Pterosperma,Pterosperma,auto,Genus,Plantae,Chlorophyta,Prasinophyceae,Halosphaerales,Pterospermataceae,Pterosperma,NA,spp. Indet.,NA,5833
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Chlorophyta-Prasinophyta,Pyramimonas grossii,495352,Pyramimonas grossii,Pyramimonas subg. Trichocystis grossii,auto,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,17500
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,215821
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Choanoflagellata,Choanozoa,562870,Choanozoa,Choanozoa,hetero,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,11666
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Chrysophyta,Dinobryon,157240,Dinobryon,Dinobryon,auto,Genus,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA,spp. Indet.,NA,5833
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Ciliophora,Myrionecta rubra,292896,Myronecta rubra,Mesodinium rubrum,hetero,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,861
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Ciliophora,Tintinnina,732976,Tintinnina,Tintinnina,hetero,Suborder,Chromista,Ciliophora,Oligotrichea,Choreotrichida,NA,NA,NA,Indet.,NA,41
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Cryptophyta,Hillea,178565,Hillea,Hillea,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,344147
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Cryptophyta,Teleaulax,106285,Teleaulax,Teleaulax,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,478306
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dictyochophyta,Ciliophrys infusionum,375958,Ciliophrys infusionum,Ciliophrys infusionum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Ciliophrys,NA,NA,NA,246
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dictyochophyta,Dictyocha speculum,157260,Dictyocha speculum,Octactis speculum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,246
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dictyochophyta,Dictyocha,157258,Dictyocha,Dictyocha,auto,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Gymnodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,287
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Gyrodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,164
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,5833
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,resting spores,Indet.,NA,423
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,82
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,11666
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Ebriidea,Ebria tripartita,118051,Ebria tripartita,Ebria tripartita,hetero,Species,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,NA,NA,NA,1845
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Kinetoplastidea,Telonema subtilis,118076,Telonema subtilis,Telonema subtile,hetero,Species,Chromista,Cryptophyta,Telonemea,Telonemida,NA,Telonema,NA,NA,NA,29165
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Kinetoplastidea,Kinetoplastea,562565,Kinetoplastea,Kinetoplastea,hetero,Class,Protozoa,Euglenozoa,Kinetoplastea,NA,NA,NA,NA,Indet.,NA,5833
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Metazoa,Copepoda,1080,Copepoda,Copepoda,hetero,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,nauplii,Indet.,NA,123
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Unknown_flagellate,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,349980
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Biddulphiales,148965,Biddulphiales,Biddulphiales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,NA,Indet.,NA,164
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Pennales,1304629,Pennales,Pennales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,6571
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Skeletonema marinoi,376667,Skeletonema marinoi,Skeletonema marinoi,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,NA,NA,NA,779
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Bacillariophyta,Chaetoceros tenuissimus,156623,Chaetoceros tenuissimus,Chaetoceros tenuissimus,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,5833
2020-06-11,2020-06-11T17:01:15Z,QU39,QPHY1355,5,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,5535
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Corethron criophilum,149110,Corethron criophillum,Corethron criophilum,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Corethrales,Corethraceae,Corethron,NA,NA,NA,80
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Cylindrotheca closterium,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,120
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Licmophora,149342,Licmophora,Licmophora,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,NA,spp. Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Pseudo-nitzschia multiseries,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,80
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Thalassionema nitzschioides,149093,Thalassionema nitzschioides,Synedra nitzschioides f. nitzschioides,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Thalassiosira,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,120
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Chlorophyta-Prasinophyta,Pyramimonas orientalis,547692,Pyramimonas orientalis,Pyramimonas orientalis,auto,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,21000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Chlorophyta-Prasinophyta,Pyramimonas,134529,Pyramimonas,Pyramimonas,auto,Genus,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,spp. Indet.,NA,7000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,140000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Choanoflagellata,Parvicorbicula socialis,105588,Parvicorbicula socialis,Parvicorbicula socialis,hetero,Species,Protozoa,Choanozoa,Choanoflagellatea,Acanthoecida,Acanthoecidae,Parvicorbicula,NA,NA,NA,7000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Choanoflagellata,Choanozoa,562870,Choanozoa,Choanozoa,hetero,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,7000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Chrysophyta,Dinobryon,157240,Dinobryon,Dinobryon,auto,Genus,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA,spp. Indet.,NA,7000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Ciliophora,Myrionecta rubra,292896,Myronecta rubra,Mesodinium rubrum,hetero,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,360
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Cryptophyta,Hillea,178565,Hillea,Hillea,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,525000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Cryptophyta,Teleaulax acuta,106305,Teleaulax acuta,Teleaulax acuta,auto,Species,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,NA,NA,7000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Cryptophyta,Teleaulax,106285,Teleaulax,Teleaulax,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,427000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dictyochophyta,Ciliophrys infusionum,375958,Ciliophrys infusionum,Ciliophrys infusionum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellaceae,Ciliophrys,NA,NA,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dictyochophyta,Dictyocha speculum,157260,Dictyocha speculum,Octactis speculum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,80
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Gymnodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,200
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Gyrodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,320
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,28000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Ebriidea,Ebria tripartita,118051,Ebria tripartita,Ebria tripartita,hetero,Species,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,NA,NA,NA,6372
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Metazoa,Copepoda,1080,Copepoda,Copepoda,hetero,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,nauplii,Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Metazoa,Copepoda,1080,Copepoda,Copepoda,hetero,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,copepodites,Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Unknown_flagellate,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,924000
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Biddulphiales,148965,Biddulphiales,Biddulphiales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,NA,Indet.,NA,40
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Bacillariophyta,Pennales,1304629,Pennales,Pennales,auto,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,200
2020-06-17,2020-06-17T17:02:00Z,QU39,QPHY1444,5,Ciliophora,Oligotrichea,732974,Oligotrichea,Oligotrichea,hetero,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,3880
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Bacillariophyta,Paralia sulcata,149055,Paralia sulcata,Paralia sulcata,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Paraliales,Paraliaceae,Paralia,NA,NA,NA,80
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Bacillariophyta,Thalassionema nitzschioides,149093,Thalassionema nitzschioides,Synedra nitzschioides f. nitzschioides,auto,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,80
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Thalassiosira,auto,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,40
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,171500
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Choanoflagellata,Choanozoa,562870,Choanozoa,Choanozoa,hetero,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,7000
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Ciliophora,Myrionecta rubra,292896,Myronecta rubra,Mesodinium rubrum,hetero,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,2160
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Cryptophyta,Hillea,178565,Hillea,Hillea,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,311500
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Cryptophyta,Teleaulax,106285,Teleaulax,Teleaulax,auto,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,122500
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dictyochophyta,Dictyocha speculum,157260,Dictyocha speculum,Octactis speculum,auto,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,120
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dictyochophyta,Dictyocha,157258,Dictyocha,Dictyocha,auto,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,80
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Dinophysis acuminata,109603,Dinophysis acuminata,Dinophysis acuminata,auto,Species,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,NA,NA,NA,40
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Gonyaulax,109519,Gonyaulax,Gonyaulax,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,NA,spp. Indet.,NA,120
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Gymnodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,160
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Katodinium glaucum,109885,Katodinium glaucum,Lebouridinium glaucum,auto,Species,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,NA,NA,40
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Katodinium,109477,Katodinium,Katodinium,auto,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,40
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Dinophyceae,auto,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,resting spores,Indet.,NA,40
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Protozoa,auto,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,3500
2020-06-25,2020-06-25T16:34:00Z,QU39,QPHY1356,5,Ebriidea,Ebria tripartita,118051,Ebria tripartita,Ebria tripartita,hetero,Species,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,NA,NA,NA,80
