eventID,occurrenceID,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificnameID,taxonRank,lifeStage,taxonRemark,identificationQualifier,measurementValue,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_22,2018-08-09,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,164,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_23,2018-08-09,0,0,50.0307000000001,-125.0992,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,NA,82,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_24,2018-08-09,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,166269,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_25,2018-08-09,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,49589,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_26,2018-08-09,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_27,2018-08-09,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,369,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_28,2018-08-09,0,0,50.0307000000001,-125.0992,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_29,2018-08-09,0,0,50.0307000000001,-125.0992,Tripos horridus,urn:lsid:marinespecies.org:taxname:837453,Species,NA,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_30,2018-08-09,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,984,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_31,2018-08-09,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_32,2018-08-09,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp.,164,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_33,2018-08-09,0,0,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spore,NA,NA,287,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_34,2018-08-09,0,0,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_35,2018-08-09,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,equatorial groove,Dinophyceae?,2917,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_36,2018-08-09,0,0,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,2917,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_37,2018-08-09,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_38,2018-08-09,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,285866,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_39,2018-08-09,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,41,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-09_0m,Hakai_phyto_QU39_2018-08-09_0m_40,2018-08-09,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,53181,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_1,2018-08-14,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_2,2018-08-14,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_3,2018-08-14,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_4,2018-08-14,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,11667,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_5,2018-08-14,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,17499,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_6,2018-08-14,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,64163,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_7,2018-08-14,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,280,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_8,2018-08-14,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,1154934,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_9,2018-08-14,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,180823,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_10,2018-08-14,0,0,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_11,2018-08-14,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_12,2018-08-14,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,320,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_13,2018-08-14,0,0,50.0307000000001,-125.0992,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_14,2018-08-14,0,0,50.0307000000001,-125.0992,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,NA,spp.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_15,2018-08-14,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,760,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_16,2018-08-14,0,0,50.0307000000001,-125.0992,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_17,2018-08-14,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp.,400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_18,2018-08-14,0,0,50.0307000000001,-125.0992,Prorocentrum micans,urn:lsid:marinespecies.org:taxname:110303,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_19,2018-08-14,0,0,50.0307000000001,-125.0992,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_20,2018-08-14,0,0,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_21,2018-08-14,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,copepodites,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-14_0m,Hakai_phyto_QU39_2018-08-14_0m_22,2018-08-14,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,705793,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_1,2018-08-21,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_2,2018-08-21,0,0,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_3,2018-08-21,0,0,50.0307000000001,-125.0992,Navicula,urn:lsid:marinespecies.org:taxname:149142,Genus,NA,NA,sp.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_4,2018-08-21,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_5,2018-08-21,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_6,2018-08-21,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_7,2018-08-21,0,0,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_8,2018-08-21,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,Auxospores,NA,sp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_9,2018-08-21,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,2500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_10,2018-08-21,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,45000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_11,2018-08-21,0,0,50.0307000000001,-125.0992,Calliacantha natans,urn:lsid:marinespecies.org:taxname:105561,Species,NA,NA,NA,2500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_12,2018-08-21,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,2500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_13,2018-08-21,0,0,50.0307000000001,-125.0992,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,NA,10000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_14,2018-08-21,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,2500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_15,2018-08-21,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,1600,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_16,2018-08-21,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,280000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_17,2018-08-21,0,0,50.0307000000001,-125.0992,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,NA,22500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_18,2018-08-21,0,0,50.0307000000001,-125.0992,Teleaulax amphioxeia,urn:lsid:marinespecies.org:taxname:106306,Species,NA,NA,NA,17500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_19,2018-08-21,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,200000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_20,2018-08-21,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,2560,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_21,2018-08-21,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_22,2018-08-21,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,560,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_23,2018-08-21,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_24,2018-08-21,0,0,50.0307000000001,-125.0992,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_25,2018-08-21,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_26,2018-08-21,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,80000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_27,2018-08-21,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-21_0m,Hakai_phyto_QU39_2018-08-21_0m_28,2018-08-21,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_1,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_2,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros danicus,urn:lsid:marinespecies.org:taxname:149120,Species,NA,NA,NA,11200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_3,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_4,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,NA,6400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_5,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,resting spore,NA,NA,400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_6,2018-08-29,0,0,50.0307000000001,-125.0992,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,8600,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_7,2018-08-29,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,600,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_8,2018-08-29,0,0,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,35500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_9,2018-08-29,0,0,50.0307000000001,-125.0992,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,3200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_10,2018-08-29,0,0,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,1200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_11,2018-08-29,0,0,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_12,2018-08-29,0,0,50.0307000000001,-125.0992,Eucampia zodiacus,urn:lsid:marinespecies.org:taxname:149131,Species,NA,NA,NA,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_13,2018-08-29,0,0,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,8400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_14,2018-08-29,0,0,50.0307000000001,-125.0992,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,10400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_15,2018-08-29,0,0,50.0307000000001,-125.0992,Navicula challengeri,urn:lsid:marinespecies.org:taxname:573488,Species,NA,NA,NA,1000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_16,2018-08-29,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,600,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_17,2018-08-29,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,310000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_18,2018-08-29,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,35500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_19,2018-08-29,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_20,2018-08-29,0,0,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,8400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_21,2018-08-29,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,3800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_22,2018-08-29,0,0,50.0307000000001,-125.0992,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,NA,spp.,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_23,2018-08-29,0,0,50.0307000000001,-125.0992,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,resting spore,NA,spp.,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_24,2018-08-29,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,63000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_25,2018-08-29,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_26,2018-08-29,0,0,50.0307000000001,-125.0992,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,NA,42000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2018-08-29_0m,Hakai_phyto_QU39_2018-08-29_0m_27,2018-08-29,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,112000,Present,HumanObservation,Louis Hobson,Morphology
