scientificName,scientificNameID,match_type.x,id,date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,orig_name,counts,group,lifeStage,identificationQualifier,identificationRemark,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type.y,modified
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,599,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa,2917,Dinoflagellata,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,5,http://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2021). Protozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2021-06-22,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,exact,600,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Ebria tripartita,1000,Ebriidea,NA,NA,NA,118051,http://www.marinespecies.org/aphia.php?p=taxdetails&id=118051,"(J.Schumann) Lemmermann, 1899",accepted,NA,220,Species,118051,Ebria tripartita,"(J.Schumann) Lemmermann, 1899",118014,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ebria tripartita (J.Schumann) Lemmermann, 1899. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=118051 on 2021-06-22",urn:lsid:marinespecies.org:taxname:118051,1,1,NA,0,0,exact,2015-06-26T12:00:51.270Z
Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,exact,601,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Euglenozoa,2917,Euglenophyta,NA,Indet.,NA,536202,http://www.marinespecies.org/aphia.php?p=taxdetails&id=536202,"Cavalier-Smith, 1981",accepted,NA,30,Phylum,536202,Euglenozoa,"Cavalier-Smith, 1981",582161,Protozoa,Euglenozoa,NA,NA,NA,NA,WoRMS (2021). Euglenozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=536202 on 2021-06-22,urn:lsid:marinespecies.org:taxname:536202,1,1,1,1,NA,exact,2018-02-13T20:48:52.237Z
Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,phonetic,602,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Phaeocystis poucheteii,3400,Prymnesiophyta-Haptophyta,NA,NA,NA,115106,http://www.marinespecies.org/aphia.php?p=taxdetails&id=115106,"(Hariot) Lagerheim, 1896",accepted,NA,220,Species,115106,Phaeocystis pouchetii,"(Hariot) Lagerheim, 1896",115088,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phaeocystis pouchetii (Hariot) Lagerheim, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=115106 on 2021-06-22",urn:lsid:marinespecies.org:taxname:115106,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,603,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa,411297,Unknown flagellae-bearing cells,NA,Indet.,NA,5,http://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2021). Protozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2021-06-22,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,exact,604,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Biddulphiales,2917,Bacillariophyta,NA,Indet.,NA,148965,http://www.marinespecies.org/aphia.php?p=taxdetails&id=148965,"Krieger, 1954",accepted,NA,100,Order,148965,Biddulphiales,"Krieger, 1954",591192,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Biddulphiales. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148965 on 2021-06-22",urn:lsid:marinespecies.org:taxname:148965,1,NA,1,NA,NA,exact,2011-12-20T09:55:00.470Z
Pennales,urn:lsid:marinespecies.org:taxname:1304629,exact,605,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pennales,880,Bacillariophyta,NA,Indet.,NA,1304629,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629,NA,accepted,NA,100,Order,1304629,Pennales,NA,148899,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,WoRMS (2021). Pennales. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629 on 2021-06-22,urn:lsid:marinespecies.org:taxname:1304629,1,NA,NA,NA,NA,exact,2018-10-15T11:00:58.190Z
Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,exact,606,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Skeletonema marinoi,12140,Bacillariophyta,NA,NA,NA,376667,http://www.marinespecies.org/aphia.php?p=taxdetails&id=376667,"Sarno & Zingone, 2005",uncertain,unassessed,220,Species,376667,Skeletonema marinoi,"Sarno & Zingone, 2005",149073,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Skeletonema marinoi Sarno & Zingone, 2005. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=376667 on 2021-06-22",urn:lsid:marinespecies.org:taxname:376667,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Chaetoceros tenuissimus,urn:lsid:marinespecies.org:taxname:156623,exact,607,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros tenuissimus,5953,Bacillariophyta,NA,NA,NA,156623,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156623,"Meunier, 1913",accepted,NA,220,Species,156623,Chaetoceros tenuissimus,"Meunier, 1913",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros tenuissimus Meunier, 1913. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156623 on 2021-06-22",urn:lsid:marinespecies.org:taxname:156623,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,exact,608,2021-03-14,2021-03-14T16:48:12Z,CPHY546,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Oligotrichea,4080,Ciliophora,NA,Indet.,NA,732974,http://www.marinespecies.org/aphia.php?p=taxdetails&id=732974,"Bütschli, 1887",accepted,NA,60,Class,732974,Oligotrichea,"Bütschli, 1887",425401,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,"Xu, K.; Agatha, S. & Dolan, J. (2021). World Ciliophora Database. Oligotrichea. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=732974 on 2021-06-22",urn:lsid:marinespecies.org:taxname:732974,1,NA,1,NA,NA,exact,2013-07-01T09:17:04.143Z
Attheya,urn:lsid:marinespecies.org:taxname:160519,exact,609,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Attheya,3500,Bacillariophyta,NA,spp. Indet.,NA,160519,http://www.marinespecies.org/aphia.php?p=taxdetails&id=160519,"T. West, 1860",accepted,NA,180,Genus,160519,Attheya,"T. West, 1860",160518,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Attheyaceae,Attheya,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Attheya T. West, 1860. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=160519 on 2021-06-22",urn:lsid:marinespecies.org:taxname:160519,1,NA,0,0,0,exact,2017-02-23T10:36:53.780Z
Chaetoceros ceratosporus,urn:lsid:marinespecies.org:taxname:149297,exact,610,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros ceratosporus,666,Bacillariophyta,NA,NA,NA,149297,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149297,"Ostenfeld, 1910",uncertain,unassessed,220,Species,149297,Chaetoceros ceratosporus,"Ostenfeld, 1910",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros ceratosporus Ostenfeld, 1910. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149297 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149297,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,exact,611,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros cinctus,7881,Bacillariophyta,NA,NA,NA,149622,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149622,"Gran, 1897",accepted,NA,220,Species,149622,Chaetoceros cinctus,"Gran, 1897",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros cinctus Gran, 1897. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149622 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149622,1,NA,NA,0,0,exact,2005-07-05T09:02:43.383Z
Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,phonetic,612,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chetoceros debilis,60334,Bacillariophyta,NA,NA,NA,149219,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149219,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",accepted,NA,220,Species,149219,Chaetoceros debilis,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros debilis Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149219 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149219,1,NA,NA,0,0,exact,2020-11-02T04:50:29.973Z
Chaetoceros decipiens,urn:lsid:marinespecies.org:taxname:149126,exact,613,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros decipiens,1110,Bacillariophyta,NA,NA,NA,149126,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149126,"Cleve, 1873",accepted,NA,220,Species,149126,Chaetoceros decipiens,"Cleve, 1873",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros decipiens Cleve, 1873. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149126 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149126,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Chaetoceros diadema,urn:lsid:marinespecies.org:taxname:149128,exact,614,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros diadema,3108,Bacillariophyta,NA,NA,NA,149128,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149128,"(Ehrenberg) Gran, 1897",alternate representation,NA,220,Species,163042,Syndendrium diadema,"Ehrenberg, 1854",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros diadema (Ehrenberg) Gran, 1897. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149128 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149128,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
Chaetoceros didymus,urn:lsid:marinespecies.org:taxname:149122,exact,615,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros didymus,666,Bacillariophyta,NA,NA,NA,149122,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149122,"Ehrenberg, 1845",accepted,NA,220,Species,149122,Chaetoceros didymus,"Ehrenberg, 1845",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros didymus Ehrenberg, 1845. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149122 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149122,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,exact,616,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros laciniosus,777,Bacillariophyta,NA,NA,NA,149228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149228,"F.Schütt, 1895",accepted,NA,220,Species,149228,Chaetoceros laciniosus,"F.Schütt, 1895",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros laciniosus F.Schütt, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149228 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149228,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
Chaetoceros radicans,urn:lsid:marinespecies.org:taxname:163112,exact,617,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros radicans,1554,Bacillariophyta,NA,NA,NA,163112,http://www.marinespecies.org/aphia.php?p=taxdetails&id=163112,"F.Schütt, 1895",uncertain,unassessed,220,Species,163112,Chaetoceros radicans,"F.Schütt, 1895",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros radicans F.Schütt, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=163112 on 2021-06-22",urn:lsid:marinespecies.org:taxname:163112,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,exact,618,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros seiracanthus,2664,Bacillariophyta,NA,NA,NA,163118,http://www.marinespecies.org/aphia.php?p=taxdetails&id=163118,"Gran, 1897",uncertain,unassessed,220,Species,163118,Chaetoceros seiracanthus,"Gran, 1897",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros seiracanthus Gran, 1897. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=163118 on 2021-06-22",urn:lsid:marinespecies.org:taxname:163118,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Chaetoceros similis,urn:lsid:marinespecies.org:taxname:149127,exact,619,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros similis,666,Bacillariophyta,NA,NA,NA,149127,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149127,"Cleve, 1896",accepted,NA,220,Species,149127,Chaetoceros similis,"Cleve, 1896",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros similis Cleve, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149127 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149127,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,exact,620,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros socialis,2331,Bacillariophyta,NA,NA,NA,149123,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149123,"H.S.Lauder, 1864",accepted,NA,220,Species,149123,Chaetoceros socialis,"H.S.Lauder, 1864",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros socialis H.S.Lauder, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149123 on 2021-06-22",urn:lsid:marinespecies.org:taxname:149123,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,exact,621,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros,1332,Bacillariophyta,NA,spp. Indet.,NA,148985,http://www.marinespecies.org/aphia.php?p=taxdetails&id=148985,"C.G. Ehrenberg, 1844",accepted,NA,180,Genus,148985,Chaetoceros,"C.G. Ehrenberg, 1844",148984,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros C.G. Ehrenberg, 1844. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148985 on 2021-06-22",urn:lsid:marinespecies.org:taxname:148985,1,1,1,0,0,exact,2018-09-08T17:13:06.053Z
Chaetoceros subtilis,urn:lsid:marinespecies.org:taxname:156621,exact,622,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros subtilis,555,Bacillariophyta,NA,NA,NA,156621,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156621,"Cleve, 1896",accepted,NA,220,Species,156621,Chaetoceros subtilis,"Cleve, 1896",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros subtilis Cleve, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156621 on 2021-06-22",urn:lsid:marinespecies.org:taxname:156621,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Coscinodiscus,urn:lsid:marinespecies.org:taxname:148917,exact,623,2021-04-10,2021-04-10T16:31:00Z,CPHY548,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Coscinodiscus,111,Bacillariophyta,NA,spp. Indet.,NA,148917,http://www.marinespecies.org/aphia.php?p=taxdetails&id=148917,"C.G. Ehrenberg, 1839",accepted,NA,180,Genus,148917,Coscinodiscus,"C.G. Ehrenberg, 1839",148916,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Coscinodiscus C.G. Ehrenberg, 1839. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148917 on 2021-06-22",urn:lsid:marinespecies.org:taxname:148917,1,1,1,0,NA,exact,2017-02-23T10:36:53.780Z
