eventID,occurrenceID,date,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificnameID,taxonRank,lifeStage,identificationRemark,identificationQualifier,measurementValue,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_12,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,2759,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_13,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,8010,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_14,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp. Indet.,3382,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_15,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Corethron criophilum,urn:lsid:marinespecies.org:taxname:149110,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_16,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Coscinodiscus,urn:lsid:marinespecies.org:taxname:148917,Genus,NA,NA,spp. Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_17,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,1424,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_18,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_19,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,1691,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_20,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,3204,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_21,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Eucampia groenlandica,urn:lsid:marinespecies.org:taxname:157430,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_22,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,890,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_23,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Navicula,urn:lsid:marinespecies.org:taxname:149142,Genus,NA,NA,sp. Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_24,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pleurosigma,urn:lsid:marinespecies.org:taxname:149181,Genus,NA,NA,spp. Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_25,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_26,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,1958,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_27,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,7120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_28,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_29,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,resting spores,NA,NA,801,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_30,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,auxospores,NA,NA,801,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_31,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,1157,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_32,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,6319,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_33,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,5518,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_34,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,Auxospores,NA,sp. Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_35,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_36,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_37,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,231000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_38,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,56000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_39,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,445,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_40,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,245000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_41,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,392000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_42,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Dictyocha fibula,urn:lsid:marinespecies.org:taxname:157463,Species,NA,NA,NA,356,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_43,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,1068,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_44,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,445,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_45,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_46,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Dinophysis,urn:lsid:marinespecies.org:taxname:109462,Genus,NA,NA,sp. Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_47,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,267,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_48,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_49,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,979,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_50,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,NA,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_51,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spores,NA,Indet.,89,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_52,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,Indet.,267,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_53,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,21000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_54,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,Species,NA,NA,NA,267,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_55,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_56,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,Species,NA,non-motile,NA,28000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_57,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,553000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_58,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,Order,NA,NA,Indet.,14000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_59,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,91623,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_60,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,618654,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_61,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros tenuissimus,urn:lsid:marinespecies.org:taxname:156623,Species,NA,NA,NA,178,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-01_5m,Hakai_phyto_QU39_2020-09-01_5m_62,2020-09-01,2020-09-01T16:41:00Z,5,5,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,2136,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_1,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Asterionella glacialis,urn:lsid:marinespecies.org:taxname:148955,Species,NA,NA,NA,1728,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_2,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_3,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,46028,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_4,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros convolutus,urn:lsid:marinespecies.org:taxname:156611,Species,NA,NA,NA,360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_5,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros danicus,urn:lsid:marinespecies.org:taxname:149120,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_6,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,21200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_7,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros decipiens,urn:lsid:marinespecies.org:taxname:149126,Species,NA,NA,NA,864,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_8,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Syndendrium diadema,urn:lsid:marinespecies.org:taxname:163042,Species,NA,NA,NA,576,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_9,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros didymus,urn:lsid:marinespecies.org:taxname:149122,Species,NA,NA,NA,1152,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_10,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,NA,5472,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_11,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros radicans,urn:lsid:marinespecies.org:taxname:163112,Species,NA,NA,NA,7632,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_12,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,19728,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_13,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,resting spores,NA,NA,720,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_14,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,8640,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_15,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp. Indet.,2016,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_16,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,1152,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_17,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_18,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,1008,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_19,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,432,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_20,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,2160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_21,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,2448,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_22,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,2736,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_23,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,2016,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_24,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_25,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,resting spores,NA,NA,3456,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_26,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,288,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_27,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_28,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,576,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_29,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,87500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_30,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,17500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_31,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_32,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,31500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_33,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,21000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_34,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,3500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-09-10_5m,Hakai_phyto_QU39_2020-09-10_5m_35,2020-09-10,2020-09-10T16:30:00Z,5,5,50.0307000000001,-125.0992,Dictyocha fibula,urn:lsid:marinespecies.org:taxname:157463,Species,NA,NA,NA,144,Present,HumanObservation,Louis Hobson,Morphology
