action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,mesh_size__um_,net_dim___cm_,net_length__cm_,line_out_depth,pressure_transducer_depth,sample_style,volume,lugols,collected,preserved,analyzed,lab_technician,analyzing_lab,row_flag,quality_level,comments,quality_log
,156171,1,2016-08-17,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY200,M,51.5208000000001,-127.5583,51.520852,-127.55779,,,,5,,Grab Sample,200,true,2016-08-17T20:58:37.000Z,2016-08-17T22:19:04.000Z,,Bryn;Emma;Lucy;Lawren,,Results,Technicianm,,1: Lougols added next morning2: Sent to Microthalassia at VIU
,158215,1,2016-08-21,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY192,M,51.6554,-128.0913,,,,,,0,,Grab Sample,200,true,2016-08-21T16:50:13.000Z,2016-08-21T20:30:51.000Z,,Bryn;Emma,,Not Available,Raw,,
,158215,1,2016-08-21,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY193,M,51.6554,-128.0913,,,,,,5,,Grab Sample,200,true,2016-08-21T16:50:13.000Z,2016-08-21T20:30:51.000Z,,Bryn;Emma,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,158215,1,2016-08-21,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY194,M,51.6554,-128.0913,,,,,,10,,Grab Sample,200,true,2016-08-21T16:50:13.000Z,2016-08-21T20:30:51.000Z,,Bryn;Emma,,Not Available,Raw,,
,158215,1,2016-08-21,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY195,M,51.6554,-128.0913,,,,,,20,,Grab Sample,200,true,2016-08-21T16:50:13.000Z,2016-08-21T20:30:51.000Z,,Bryn;Emma,,Not Available,Raw,,
,158215,1,2016-08-21,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY196,M,51.6554,-128.0913,,,,,,30,,Grab Sample,200,true,2016-08-21T16:50:13.000Z,2016-08-21T20:30:51.000Z,,Bryn;Emma,,Not Available,Raw,,
,158991,1,2016-08-22,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY455,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2016-08-22T15:22:51.000Z,2016-08-22T21:40:44.000Z,,Kate H;Rebecca,,Results,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,158991,1,2016-08-22,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY456,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2016-08-22T15:22:51.000Z,2016-08-22T21:40:44.000Z,,Kate H;Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,158991,1,2016-08-22,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY457,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2016-08-22T15:22:51.000Z,2016-08-22T21:40:44.000Z,,Kate H;Rebecca,,Not Available,Raw,,
,158991,1,2016-08-22,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY458,M,50.0307000000001,-125.0992,,,,,,20,,Grab Sample,200,true,2016-08-22T15:22:51.000Z,2016-08-22T21:40:44.000Z,,Kate H;Rebecca,,Not Available,Raw,,
,158991,1,2016-08-22,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY459,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2016-08-22T15:22:51.000Z,2016-08-22T21:40:44.000Z,,Kate H;Rebecca,,Not Available,Raw,,
,166073,1,2016-08-25,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY383,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2016-08-25T17:08:43.000Z,2016-08-25T21:50:36.000Z,,Shayla;Gina Nickoloff,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166074,1,2016-08-25,QUADRA,HAKAI,QRAFT1,4,QU38,,QPHY417,M,50.1172,-125.2226,,,20,50,100,7,,Tow Sample,125,true,2016-08-25T17:59:36.000Z,2016-08-25T20:47:59.000Z,,Shayla;Gina Nickoloff,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166074,2,2016-08-25,QUADRA,HAKAI,QRAFT1,4,QU38,,QPHY465,M,50.1172,-125.2226,,,20,50,100,7,,Tow Sample,125,true,2016-08-25T17:59:36.000Z,2016-08-25T20:47:59.000Z,,Shayla;Gina Nickoloff,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166077,1,2016-08-30,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY432,M,50.1172,-125.2226,,,,,,1,,Grab Sample,125,true,2016-08-30T18:19:09.000Z,2016-08-30T20:52:21.000Z,,Kate H;Rachel,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166077,1,2016-08-30,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY420,M,50.1172,-125.2226,,,20,50,100,9,,Tow Sample,125,true,2016-08-30T18:19:09.000Z,2016-08-30T20:52:21.000Z,,Kate H;Rachel,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166060,1,2016-08-31,CALVERT,HAKAI,KWAK_PP;KWAK,2,PRUTH,,CPHY202,M,51.6554,-128.0913,,,,,,5,,Grab Sample,200,true,2016-08-31T21:02:06.000Z,2016-08-31T21:56:06.000Z,,Emma;Lucy,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,166067,1,2016-09-01,CALVERT,HAKAI,FZH,1,FZH01,,CPHY207,M,51.6394000000001,-127.8958,,,,,,5,,Grab Sample,200,true,2016-09-01T15:48:46.000Z,2016-09-01T16:44:14.000Z,,,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,166064,1,2016-09-01,QUADRA,HAKAI,QOMA1;QOMA2,3,QU39,,QPHY460,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2016-09-01T15:01:30.000Z,2016-09-01T16:35:34.000Z,,katie.pocock;kate.holmes;rebecca.piercey;rachel.walker,,Results,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,166064,1,2016-09-01,QUADRA,HAKAI,QOMA1;QOMA2,3,QU39,,QPHY461,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2016-09-01T15:01:30.000Z,2016-09-01T16:35:34.000Z,,katie.pocock;kate.holmes;rebecca.piercey;rachel.walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166064,1,2016-09-01,QUADRA,HAKAI,QOMA1;QOMA2,3,QU39,,QPHY462,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2016-09-01T15:01:30.000Z,2016-09-01T16:35:34.000Z,,katie.pocock;kate.holmes;rebecca.piercey;rachel.walker,,Not Available,Raw,,
,166064,1,2016-09-01,QUADRA,HAKAI,QOMA1;QOMA2,3,QU39,,QPHY463,M,50.0307000000001,-125.0992,,,,,,20,,Grab Sample,200,true,2016-09-01T15:01:30.000Z,2016-09-01T16:35:34.000Z,,katie.pocock;kate.holmes;rebecca.piercey;rachel.walker,,Not Available,Raw,,1: Sample disposed of; too old
,166064,1,2016-09-01,QUADRA,HAKAI,QOMA1;QOMA2,3,QU39,,QPHY464,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2016-09-01T15:01:30.000Z,2016-09-01T16:35:34.000Z,,katie.pocock;kate.holmes;rebecca.piercey;rachel.walker,,Not Available,Raw,,
,166087,1,2016-09-02,QUADRA,HAKAI,QOMD,2,QU29,,QPHY450,M,50.2536000000001,-125.1885,,,,,,0,,Grab Sample,200,true,2016-09-02T16:28:41.000Z,2016-09-02T20:39:25.000Z,,Kate H;Leo;Stew Pearce;Rachel,,Not Available,Raw,,
,166087,1,2016-09-02,QUADRA,HAKAI,QOMD,2,QU29,,QPHY451,M,50.2536000000001,-125.1885,,,,,,5,,Grab Sample,200,true,2016-09-02T16:28:41.000Z,2016-09-02T20:39:25.000Z,,Kate H;Leo;Stew Pearce;Rachel,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166087,1,2016-09-02,QUADRA,HAKAI,QOMD,2,QU29,,QPHY452,M,50.2536000000001,-125.1885,,,,,,10,,Grab Sample,200,true,2016-09-02T16:28:41.000Z,2016-09-02T20:39:25.000Z,,Kate H;Leo;Stew Pearce;Rachel,,Not Available,Raw,,1: Sample disposed of; too old
,166087,1,2016-09-02,QUADRA,HAKAI,QOMD,2,QU29,,QPHY453,M,50.2536000000001,-125.1885,,,,,,20,,Grab Sample,200,true,2016-09-02T16:28:41.000Z,2016-09-02T20:39:25.000Z,,Kate H;Leo;Stew Pearce;Rachel,,Not Available,Raw,,
,166087,1,2016-09-02,QUADRA,HAKAI,QOMD,2,QU29,,QPHY454,M,50.2536000000001,-125.1885,,,,,,30,,Grab Sample,200,true,2016-09-02T16:28:41.000Z,2016-09-02T20:39:25.000Z,,Kate H;Leo;Stew Pearce;Rachel,,Not Available,Raw,,
,166117,1,2016-09-03,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY201,M,51.6554,-128.0913,51.654456,-128.098976,,,,0,,Grab Sample,200,true,2016-09-03T16:33:29.000Z,2016-09-03T17:36:04.000Z,,Bryn;Nelson,,Not Available,Raw,,
,166117,1,2016-09-03,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY208,M,51.6554,-128.0913,51.654456,-128.098976,,,,5,,Grab Sample,200,true,2016-09-03T16:33:29.000Z,2016-09-03T17:36:04.000Z,,Bryn;Nelson,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,166117,1,2016-09-03,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY203,M,51.6554,-128.0913,51.654456,-128.098976,,,,10,,Grab Sample,200,true,2016-09-03T16:33:29.000Z,2016-09-03T17:36:04.000Z,,Bryn;Nelson,,Not Available,Raw,,
,166117,1,2016-09-03,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY204,M,51.6554,-128.0913,51.654456,-128.098976,,,,20,,Grab Sample,200,true,2016-09-03T16:33:29.000Z,2016-09-03T17:36:04.000Z,,Bryn;Nelson,,Not Available,Raw,,
,166117,1,2016-09-03,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY205,M,51.6554,-128.0913,51.654456,-128.098976,,,,30,,Grab Sample,200,true,2016-09-03T16:33:29.000Z,2016-09-03T17:36:04.000Z,,Bryn;Nelson,,Not Available,Raw,,
,166123,1,2016-09-04,CALVERT,HAKAI,QCS_V1,1,QCS01,,CPHY206,M,51.705,-128.2384,,,,,,5,,Grab Sample,250,true,2016-09-04T15:57:23.000Z,2016-09-04T18:19:37.000Z,,Bryn;Lucy,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,166336,1,2016-09-07,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY421,M,50.1172,-125.2226,50.116938,-125.224735,,,,1,,Grab Sample,200,true,2016-09-07T16:31:26.000Z,2016-09-07T19:31:31.000Z,,Leo;Stew Pearce,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,166336,1,2016-09-07,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY426,M,50.1172,-125.2226,50.116938,-125.224735,20,20,100,7,,Tow Sample,200,true,2016-09-07T16:31:26.000Z,2016-09-07T19:31:31.000Z,,Leo;Stew Pearce,,Collected,Raw,,
,167105,1,2016-09-08,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY209,M,51.5208000000001,-127.5583,,,,,,5,,Grab Sample,200,true,2016-09-08T21:42:23.000Z,2016-09-08T22:05:34.000Z,,Bryn,,Results,Technicianm,,1: Sent to Microthalassia at VIU2: This sample was not on the portal when the result was returned o 18-04-2019. Emma added it manually.
,166372,1,2016-09-10,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY210,M,51.6554,-128.0913,,,,,,0,,Grab Sample,200,true,2016-09-10T17:10:10.000Z,2016-09-10T17:33:46.000Z,,Bryn;Emma,,Not Available,Raw,,
,166372,1,2016-09-10,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY211,M,51.6554,-128.0913,,,,,,5,,Grab Sample,200,true,2016-09-10T17:10:10.000Z,2016-09-10T17:33:46.000Z,,Bryn;Emma,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,166372,1,2016-09-10,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY212,M,51.6554,-128.0913,,,,,,10,,Grab Sample,200,true,2016-09-10T17:10:10.000Z,2016-09-10T17:33:46.000Z,,Bryn;Emma,,Not Available,Raw,,
,166372,1,2016-09-10,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY213,M,51.6554,-128.0913,,,,,,20,,Grab Sample,200,true,2016-09-10T17:10:10.000Z,2016-09-10T17:33:46.000Z,,Bryn;Emma,,Not Available,Raw,,
,166372,1,2016-09-10,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY214,M,51.6554,-128.0913,,,,,,30,,Grab Sample,200,true,2016-09-10T17:10:10.000Z,2016-09-10T17:33:46.000Z,,Bryn;Emma,,Not Available,Raw,,
,167123,1,2016-09-11,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY470,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2016-09-11T16:03:02.000Z,2016-09-11T21:35:23.000Z,,Kate H;Rebecca;Rachel Walker,,Results,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,167123,1,2016-09-11,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY471,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2016-09-11T16:03:02.000Z,2016-09-11T21:35:23.000Z,,Kate H;Rebecca;Rachel Walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,167123,1,2016-09-11,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY472,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2016-09-11T16:03:02.000Z,2016-09-11T21:35:23.000Z,,Kate H;Rebecca;Rachel Walker,,Not Available,Raw,,
,167123,1,2016-09-11,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY473,M,50.0307000000001,-125.0992,,,,,,20,,Grab Sample,200,true,2016-09-11T16:03:02.000Z,2016-09-11T21:35:23.000Z,,Kate H;Rebecca;Rachel Walker,,Not Available,Raw,,
,167123,1,2016-09-11,QUADRA,HAKAI,QOMA2;QOMA1,3,QU39,,QPHY474,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2016-09-11T16:03:02.000Z,2016-09-11T21:35:23.000Z,,Kate H;Rebecca;Rachel Walker,,Not Available,Raw,,
,167449,1,2016-09-13,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY425,M,50.1172,-125.2226,,,,,,0,,Grab Sample,200,true,2016-09-13T15:55:14.000Z,2016-09-13T18:55:23.000Z,,Leo;Rachel Walker,,Collected,Raw,,
,167449,2,2016-09-13,QUADRA,HAKAI,QRAFT1,1,QU38,,QPHY430,M,50.1172,-125.2226,,,20,50,20,0,,Tow Sample,200,true,2016-09-13T15:55:14.000Z,2016-09-13T18:55:23.000Z,,Leo;Rachel Walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,167598,1,2016-09-21,CALVERT,HAKAI,KWAK_PP;KWAK,4,PRUTH,,CPHY215,M,51.6554,-128.0913,,,,,,0,,Grab Sample,200,true,2016-09-21T21:20:10.000Z,2016-09-22T17:06:00.000Z,,,,Not Available,Raw,,
,167598,1,2016-09-21,CALVERT,HAKAI,KWAK_PP;KWAK,4,PRUTH,,CPHY216,M,51.6554,-128.0913,,,,,,5,,Grab Sample,200,true,2016-09-21T21:20:10.000Z,2016-09-22T17:06:00.000Z,,,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,167598,1,2016-09-21,CALVERT,HAKAI,KWAK_PP;KWAK,4,PRUTH,,CPHY217,M,51.6554,-128.0913,,,,,,10,,Grab Sample,200,true,2016-09-21T21:20:10.000Z,2016-09-22T17:06:00.000Z,,,,Not Available,Raw,,
,167598,1,2016-09-21,CALVERT,HAKAI,KWAK_PP;KWAK,4,PRUTH,,CPHY218,M,51.6554,-128.0913,,,,,,20,,Grab Sample,200,true,2016-09-21T21:20:10.000Z,2016-09-22T17:06:00.000Z,,,,Not Available,Raw,,
,167598,1,2016-09-21,CALVERT,HAKAI,KWAK_PP;KWAK,4,PRUTH,,CPHY219,M,51.6554,-128.0913,,,,,,30,,Grab Sample,200,true,2016-09-21T21:20:10.000Z,2016-09-22T17:06:00.000Z,,,,Not Available,Raw,,
,167477,1,2016-09-21,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY429,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,false,2016-09-21T16:45:38.000Z,2016-09-21T21:42:51.000Z,,Stew Pearce;Rachel Walker,,Submitted,Raw,,
,167477,1,2016-09-21,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY428,M,50.1172,-125.2226,,,20,50,100,8,,Tow Sample,200,false,2016-09-21T16:45:38.000Z,2016-09-21T21:42:51.000Z,,Stew Pearce;Rachel Walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,167548,1,2016-09-23,CALVERT,HAKAI,FZH,1,FZH01,,CPHY220,M,51.6394000000001,-127.8958,,,,,,5,,Grab Sample,200,true,2016-09-23T19:48:10.000Z,2016-09-23T20:05:35.000Z,,,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,167554,1,2016-09-24,CALVERT,HAKAI,QCSD;QCS_V1,1,QCS01,,CPHY221,M,51.705,-128.2384,,,,,,5,,Grab Sample,200,true,2016-09-24T15:37:50.000Z,2016-09-24T19:55:54.000Z,,Emma;Lawren;Kate;Justin,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,167579,1,2016-09-24,QUADRA,HAKAI,QOMD,2,QU29,,QPHY475,M,50.2536000000001,-125.1885,,,,,,0,,Grab Sample,200,true,2016-09-24T16:45:36.000Z,2016-09-24T17:30:26.000Z,,Rebecca,,Not Available,Raw,,1: Sample disposed of; too old
,167579,1,2016-09-24,QUADRA,HAKAI,QOMD,2,QU29,,QPHY476,M,50.2536000000001,-125.1885,,,,,,5,,Grab Sample,200,true,2016-09-24T16:45:36.000Z,2016-09-24T17:30:26.000Z,,Rebecca,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,167579,1,2016-09-24,QUADRA,HAKAI,QOMD,2,QU29,,QPHY477,M,50.2536000000001,-125.1885,,,,,,10,,Grab Sample,200,true,2016-09-24T16:45:36.000Z,2016-09-24T17:30:26.000Z,,Rebecca,,Not Available,Raw,,
,167579,1,2016-09-24,QUADRA,HAKAI,QOMD,2,QU29,,QPHY478,M,50.2536000000001,-125.1885,,,,,,20,,Grab Sample,200,true,2016-09-24T16:45:36.000Z,2016-09-24T17:30:26.000Z,,Rebecca,,Not Available,Raw,,1: Sample disposed of; too old
,167579,1,2016-09-24,QUADRA,HAKAI,QOMD,2,QU29,,QPHY479,M,50.2536000000001,-125.1885,,,,,,30,,Grab Sample,200,true,2016-09-24T16:45:36.000Z,2016-09-24T17:30:26.000Z,,Rebecca,,Not Available,Raw,,
,168056,1,2016-09-28,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY411,M,50.1172,-125.2226,,,,,,0,,Grab Sample,200,true,2016-09-28T16:30:42.000Z,2016-09-28T18:13:08.000Z,,,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,176952,1,2016-09-30,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY222,M,51.6554,-128.0913,,,,,,0,,Grab Sample,200,true,2016-09-30T17:45:17.000Z,2016-09-30T17:55:34.000Z,,emma.myers;lucy.quayle;nelson;Justin,,Not Available,Raw,,
,176952,1,2016-09-30,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY223,M,51.6554,-128.0913,,,,,,5,,Grab Sample,200,true,2016-09-30T17:45:17.000Z,2016-09-30T17:55:34.000Z,,emma.myers;lucy.quayle;nelson;Justin,,Results,Technicianm,,1: Sent to Microthalassia at VIU
,176952,1,2016-09-30,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY224,M,51.6554,-128.0913,,,,,,10,,Grab Sample,200,true,2016-09-30T17:45:17.000Z,2016-09-30T17:55:34.000Z,,emma.myers;lucy.quayle;nelson;Justin,,Not Available,Raw,,
,176952,1,2016-09-30,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY225,M,51.6554,-128.0913,,,,,,20,,Grab Sample,200,true,2016-09-30T17:45:17.000Z,2016-09-30T17:55:34.000Z,,emma.myers;lucy.quayle;nelson;Justin,,Not Available,Raw,,
,176952,1,2016-09-30,CALVERT,HAKAI,KWAK_PP,1,PRUTH,,CPHY226,M,51.6554,-128.0913,,,,,,30,,Grab Sample,200,true,2016-09-30T17:45:17.000Z,2016-09-30T17:55:34.000Z,,emma.myers;lucy.quayle;nelson;Justin,,Not Available,Raw,,
,176993,1,2016-10-02,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY93,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2016-10-02T17:03:04.000Z,2016-10-02T22:10:42.000Z,,rebecca.piercey,,Submitted,Raw,,1: Sent for analysis to Lou Hobson 2018-10-11
,176993,1,2016-10-02,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY98,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2016-10-02T17:03:04.000Z,2016-10-02T22:10:42.000Z,,rebecca.piercey,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,176993,1,2016-10-02,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY87,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2016-10-02T17:03:04.000Z,2016-10-02T22:10:42.000Z,,rebecca.piercey,,Not Available,Raw,,1: Sample disposed of; too old
,176993,1,2016-10-02,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY105,M,50.0307000000001,-125.0992,,,,,,20,,Grab Sample,200,true,2016-10-02T17:03:04.000Z,2016-10-02T22:10:42.000Z,,rebecca.piercey,,Not Available,Raw,,1: Sample disposed of; too old
,176993,1,2016-10-02,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY92,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2016-10-02T17:03:04.000Z,2016-10-02T22:10:42.000Z,,rebecca.piercey,,Not Available,Raw,,1: Sample disposed of; too old
,177228,1,2016-10-04,QUADRA,HAKAI,QRAFT1,3,QU38,,QPHY481,M,50.1172,-125.2226,,,20,20,100,10,,Tow Sample,60,true,2016-10-04T18:06:30.000Z,2016-10-04T22:06:34.000Z,,kate.holmes;Derek,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,177392,1,2016-10-11,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY482,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2016-10-11T17:37:24.000Z,2016-10-11T20:37:35.000Z,,rachel.walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,177393,1,2016-10-11,QUADRA,HAKAI,QRAFT1,5,QU38,,QPHY485,M,50.1172,-125.2226,,,,,,7,,Tow Sample,200,true,2016-10-11T17:37:49.000Z,2016-10-11T20:37:55.000Z,,rachel.walker,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,177477,1,2016-10-12,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY501,M,50.0307000000001,-125.0992,,,,,,0,,Grab Sample,200,true,2016-10-12T17:23:22.000Z,2016-10-12T17:30:21.000Z,,rebecca.piercey;rachel.walker,,Results,Raw,,1: 100 m POM YSI was not taken until much later after collection. Temperature reading is likely not accurate because it was sitting in a cooler.2: Sent for analysis to Lou Hobson 2018-10-11
,177477,1,2016-10-12,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY502,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,200,true,2016-10-12T17:23:22.000Z,2016-10-12T17:30:21.000Z,,rebecca.piercey;rachel.walker,,Submitted,Raw,,1: 100 m POM YSI was not taken until much later after collection. Temperature reading is likely not accurate because it was sitting in a cooler.2: Sent to Microthalassia at VIU
,177477,1,2016-10-12,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY503,M,50.0307000000001,-125.0992,,,,,,10,,Grab Sample,200,true,2016-10-12T17:23:22.000Z,2016-10-12T17:30:21.000Z,,rebecca.piercey;rachel.walker,,Collected,Raw,,1: 100 m POM YSI was not taken until much later after collection. Temperature reading is likely not accurate because it was sitting in a cooler.
,177477,1,2016-10-12,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY504,M,50.0307000000001,-125.0992,,,,,,20,,Grab Sample,200,true,2016-10-12T17:23:22.000Z,2016-10-12T17:30:21.000Z,,rebecca.piercey;rachel.walker,,Collected,Raw,,1: 100 m POM YSI was not taken until much later after collection. Temperature reading is likely not accurate because it was sitting in a cooler.
,177477,1,2016-10-12,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY515,M,50.0307000000001,-125.0992,,,,,,30,,Grab Sample,200,true,2016-10-12T17:23:22.000Z,2016-10-12T17:30:21.000Z,,rebecca.piercey;rachel.walker,,Collected,Raw,,1: 100 m POM YSI was not taken until much later after collection. Temperature reading is likely not accurate because it was sitting in a cooler.
,179856,1,2016-10-19,QUADRA,HAKAI,QRAFT1,2,QU38,,QPHY486,M,50.1172,-125.2226,,,,,,1,,Grab Sample,200,true,2016-10-19T16:47:44.000Z,2016-10-19T20:47:53.000Z,,Justin;Derek,,Submitted,Raw,,1: Sent to Microthalassia at VIU
,179857,1,2016-10-19,QUADRA,HAKAI,QRAFT1,5,QU38,,QPHY487,M,50.1172,-125.2226,,,20,50,100,10,,Tow Sample,125,true,2016-10-19T16:55:42.000Z,2016-10-19T20:04:17.000Z,,Justin;Derek,,Collected,Raw,,
,179884,1,2016-10-20,QUADRA,HAKAI,QOMD,2,QU29,,QPHY422,M,50.2536000000001,-125.1885,,,,,,0,,Grab Sample,200,true,2016-10-20T18:08:29.000Z,2016-10-20T22:22:51.000Z,,,,Not Available,Raw,,1: Did not collect primary production. We were scheduled to but did not due to weather. Forgot to bring dry ice into field for HPLC and POM FA.2: Sample disposed of; too old
,179884,1,2016-10-20,QUADRA,HAKAI,QOMD,2,QU29,,QPHY427,M,50.2536000000001,-125.1885,,,,,,5,,Grab Sample,200,true,2016-10-20T18:08:29.000Z,2016-10-20T22:22:51.000Z,,,,Submitted,Raw,,1: Did not collect primary production. We were scheduled to but did not due to weather. Forgot to bring dry ice into field for HPLC and POM FA.2: Sent to Microthalassia at VIU
,179884,1,2016-10-20,QUADRA,HAKAI,QOMD,2,QU29,,QPHY480,M,50.2536000000001,-125.1885,,,,,,10,,Grab Sample,200,true,2016-10-20T18:08:29.000Z,2016-10-20T22:22:51.000Z,,,,Not Available,Raw,,1: Did not collect primary production. We were scheduled to but did not due to weather. Forgot to bring dry ice into field for HPLC and POM FA.2: Sample disposed of; too old
,179884,1,2016-10-20,QUADRA,HAKAI,QOMD,2,QU29,,QPHY483,M,50.2536000000001,-125.1885,,,,,,20,,Grab Sample,200,true,2016-10-20T18:08:29.000Z,2016-10-20T22:22:51.000Z,,,,Not Available,Raw,,1: Did not collect primary production. We were scheduled to but did not due to weather. Forgot to bring dry ice into field for HPLC and POM FA.2: Sample disposed of; too old
,179884,1,2016-10-20,QUADRA,HAKAI,QOMD,2,QU29,,QPHY484,M,50.2536000000001,-125.1885,,,,,,30,,Grab Sample,200,true,2016-10-20T18:08:29.000Z,2016-10-20T22:22:51.000Z,,,,Not Available,Raw,,1: Did not collect primary production. We were scheduled to but did not due to weather. Forgot to bring dry ice into field for HPLC and POM FA.2: Sample disposed of; too old
